source_file,entity,entity_type,start_position,end_position,context
louvre_cleaned_1.txt,Fernando Da Silva,PERSON,96363,96380,"ect Louvre"". ARTnews. Retrieved 16 June 2025. - ^ Fernando da Silva, Alexandre (8 April 2021). ""O Louvre ao alcance d"
louvre_cleaned_1.txt,Alexandre,PERSON,96382,96391,"s. Retrieved 16 June 2025. - ^ Fernando da Silva, Alexandre (8 April 2021). ""O Louvre ao alcance de todos!"" ["
louvre_cleaned_1.txt,8 April 2021,DATE,96393,96405,"d 16 June 2025. - ^ Fernando da Silva, Alexandre (8 April 2021). ""O Louvre ao alcance de todos!"" [The Louvre wit"
louvre_cleaned_1.txt,25 July 2021,DATE,96534,96546,"ingá (in Portuguese). Jornal O Maringá. Retrieved 25 July 2021. - ^ [1] (in French) FranceInfo Culture, 6 Januar"
louvre_cleaned_1.txt,Franceinfo Culture,ORG,96568,96586,"ingá. Retrieved 25 July 2021. - ^ [1] (in French) FranceInfo Culture, 6 January 2023 - ^ ""France appoints new presiden"
louvre_cleaned_1.txt,6 January 2023,DATE,96588,96602,"uly 2021. - ^ [1] (in French) FranceInfo Culture, 6 January 2023 - ^ ""France appoints new president at Louvre afte"
louvre_cleaned_1.txt,Cna,ORG,96672,96675,"s new president at Louvre after jewellery heist"". CNA. Retrieved 26 February 2026. - ^ Bennet, Oliver ("
louvre_cleaned_1.txt,26 February 2026,DATE,96687,96703," at Louvre after jewellery heist"". CNA. Retrieved 26 February 2026. - ^ Bennet, Oliver (13 December 2023). ""Louvre M"
louvre_cleaned_1.txt,13 December 2023,DATE,96725,96741,". Retrieved 26 February 2026. - ^ Bennet, Oliver (13 December 2023). ""Louvre Museum Implements 30% Ticket Price Incr"
louvre_cleaned_1.txt,Louvre Museum Implements,WORK_OF_ART,96745,96769,"ary 2026. - ^ Bennet, Oliver (13 December 2023). ""Louvre Museum Implements 30% Ticket Price Increase Ahead of Olympics Year"""
louvre_cleaned_1.txt,Ticket Price Increase Ahead Of Olympics Year,ORG,96774,96818,"(13 December 2023). ""Louvre Museum Implements 30% Ticket Price Increase Ahead of Olympics Year"". THESPORTSHEAVEN. Archived from the original on "
louvre_cleaned_1.txt,13 February 2026,DATE,97020,97036,"ve Louvre ticket fraud scheme"". Associated Press. 13 February 2026. Retrieved 13 February 2026. - ^ ""A New, Safe Hom"
louvre_cleaned_1.txt,"A New, Safe Home For The Louvre'S Unseen Treasures",WORK_OF_ART,97071,97121,"3 February 2026. Retrieved 13 February 2026. - ^ ""A New, Safe Home for the Louvre's Unseen Treasures"". The New York Times. 12 February 2021. ISSN 0362"
louvre_cleaned_1.txt,12 February 2021,DATE,97144,97160,"e Louvre's Unseen Treasures"". The New York Times. 12 February 2021. ISSN 0362-4331. Retrieved 17 January 2023. - ^ H"
louvre_cleaned_1.txt,Hélène Brossier,PERSON,97209,97224,"1. ISSN 0362-4331. Retrieved 17 January 2023. - ^ Hélène Brossier (2014). ""Archives des musées nationaux, musée de "
louvre_cleaned_1.txt,Musée De Cluny,PERSON,97265,97279," Brossier (2014). ""Archives des musées nationaux, musée de cluny (Série J) – répertoire numérique n° 20144783"". Fr"
louvre_cleaned_1.txt,French National Archives,ORG,97327,97351,"ny (Série J) – répertoire numérique n° 20144783"". French National Archives. p. 7. - ^ Sophie Jugie (Autumn 2020), ""Alain Erl"
louvre_cleaned_1.txt,Sophie Jugie,ORG,97363,97375,"n° 20144783"". French National Archives. p. 7. - ^ Sophie Jugie (Autumn 2020), ""Alain Erlande-Brandebourg, l'homm"
louvre_cleaned_1.txt,Alain Erlande-Brandebourg,WORK_OF_ART,97392,97417," Archives. p. 7. - ^ Sophie Jugie (Autumn 2020), ""Alain Erlande-Brandebourg, l'homme des cathédrales"", Grande Galerie – le Jo"
louvre_cleaned_1.txt,19 August 2021,DATE,97570,97584,"tes"". Jeu de Paume. Archived from the original on 19 August 2021. Retrieved 19 August 2021. - ^ Valérie Coudin (Su"
louvre_cleaned_1.txt,Valérie Coudin,PERSON,97616,97630," on 19 August 2021. Retrieved 19 August 2021. - ^ Valérie Coudin (Summer 2024), ""Louvre en Avignon, Acte 2 : Renco"
louvre_cleaned_1.txt,Summer 2024,DATE,97632,97643,"21. Retrieved 19 August 2021. - ^ Valérie Coudin (Summer 2024), ""Louvre en Avignon, Acte 2 : Rencontre entre La"
louvre_cleaned_1.txt,Louvre En Avignon,WORK_OF_ART,97647,97664,"9 August 2021. - ^ Valérie Coudin (Summer 2024), ""Louvre en Avignon, Acte 2 : Rencontre entre Laurence des Cars, prés"
louvre_cleaned_1.txt,Cécile Helle,PERSON,97755,97767,"ars, présidente-directrice du musée du Louvre, et Cécile Helle, maire d'Avignon"", Grande Galerie – le Journal du"
louvre_cleaned_1.txt,D'Avignon,ORG,97775,97784,"ctrice du musée du Louvre, et Cécile Helle, maire d'Avignon"", Grande Galerie – le Journal du Louvre, 67: 14 -"
louvre_cleaned_1.txt,De L'Académie Des Inscriptions Et Belles-Lettres,ORG,97940,97988," Louvre à Versailles"". Comptes rendus des séances de l'Académie des Inscriptions et Belles-Lettres. 153 (3): 1127–1152. - ^ Benoît Lafay (17 October"
louvre_cleaned_1.txt,1127–1152,DATE,97999,98008,"émie des Inscriptions et Belles-Lettres. 153 (3): 1127–1152. - ^ Benoît Lafay (17 October 2012). ""La gypsothè"
louvre_cleaned_1.txt,Benoît Lafay,ORG,98014,98026,"ptions et Belles-Lettres. 153 (3): 1127–1152. - ^ Benoît Lafay (17 October 2012). ""La gypsothèque du Louvre rouv"
louvre_cleaned_1.txt,17 October 2012,DATE,98028,98043,"es-Lettres. 153 (3): 1127–1152. - ^ Benoît Lafay (17 October 2012). ""La gypsothèque du Louvre rouvre à Versailles""."
louvre_cleaned_1.txt,Connaissance Des Arts,ORG,98094,98115,". ""La gypsothèque du Louvre rouvre à Versailles"". Connaissance des Arts. - ^ ""The musée national Eugène-Delacroix"". Louvr"
louvre_cleaned_1.txt,Ladepeche.Fr,PERSON,98245,98257,"dévoile son plan de décentralisation culturelle"". LaDepeche.fr. 27 May 2003. - ^ Claire Mesureur (10 January 202"
louvre_cleaned_1.txt,Claire Mesureur,PERSON,98276,98291,"ation culturelle"". LaDepeche.fr. 27 May 2003. - ^ Claire Mesureur (10 January 2020). ""2019 a été un excellent millé"
louvre_cleaned_1.txt,10 January 2020,DATE,98293,98308,". LaDepeche.fr. 27 May 2003. - ^ Claire Mesureur (10 January 2020). ""2019 a été un excellent millésime pour le Louv"
louvre_cleaned_1.txt,France Bleu,PERSON,98399,98410,"r le Louvre-Lens avec plus de 530 000 visiteurs"". France Bleu. - ^ ""The Louvre Abu Dhabi"". Le Louvre. Retrieved"
louvre_cleaned_1.txt,Nbc News,ORG,98521,98529," 2022. - ^ ""Louvre to build branch in Abu Dhabi"". NBC News. 6 March 2007. Retrieved 17 January 2023. - ^ ""Lo"
louvre_cleaned_1.txt,6 March 2007,DATE,98531,98543," ""Louvre to build branch in Abu Dhabi"". NBC News. 6 March 2007. Retrieved 17 January 2023. - ^ ""Louvre Abu Dhabi"
louvre_cleaned_1.txt,Riding,GPE,98649,98655,"liers Jean Nouvel. Retrieved 9 December 2022. - ^ Riding, Alan (6 March 2007). ""The Louvre's Art: Priceles"
louvre_cleaned_1.txt,Alan,PERSON,98657,98661,"an Nouvel. Retrieved 9 December 2022. - ^ Riding, Alan (6 March 2007). ""The Louvre's Art: Priceless. The"
louvre_cleaned_1.txt,The Louvre'S Art: Priceless,WORK_OF_ART,98679,98706," December 2022. - ^ Riding, Alan (6 March 2007). ""The Louvre's Art: Priceless. The Louvre's Name: Expensive"". The New York Time"
louvre_cleaned_1.txt,"Savoy, Bénédicte (2003",GPE,98788,98810," The New York Times. Retrieved 24 April 2008. - ^ Savoy, Bénédicte (2003). Patrimoine annexé. Les biens culturel saisis pa"
louvre_cleaned_1.txt,Patrimoine,PERSON,98813,98823,"ieved 24 April 2008. - ^ Savoy, Bénédicte (2003). Patrimoine annexé. Les biens culturel saisis par la France e"
louvre_cleaned_1.txt,Les,PERSON,98832,98835,". - ^ Savoy, Bénédicte (2003). Patrimoine annexé. Les biens culturel saisis par la France en Allemagne "
louvre_cleaned_1.txt,Allemagne,GPE,98875,98884,nnexé. Les biens culturel saisis par la France en Allemagne autour de 1800 (in French). Paris: Éditions de la
louvre_cleaned_1.txt,Éditions De La Maison Des Sciences De L’Homme,ORG,98920,98965,"e en Allemagne autour de 1800 (in French). Paris: Éditions de la Maison des Sciences de l’homme. ISBN 978-2-7351-0988-3. - ^ ""Napoleon plundered "
louvre_cleaned_1.txt,Napoleon Plundered Europe'S,WORK_OF_ART,98996,99023,"Sciences de l’homme. ISBN 978-2-7351-0988-3. - ^ ""Napoleon plundered Europe's art to bring prestige home to France"". Christian "
louvre_cleaned_1.txt,Christian Science Monitor,PERSON,99063,99088,"d Europe's art to bring prestige home to France"". Christian Science Monitor. ISSN 0882-7729. Retrieved 15 May 2024. - ^ Ridin"
louvre_cleaned_1.txt,0882-7729,DATE,99095,99104," home to France"". Christian Science Monitor. ISSN 0882-7729. Retrieved 15 May 2024. - ^ Riding, Alan (25 Octo"
louvre_cleaned_1.txt,15 May 2024,DATE,99116,99127,"istian Science Monitor. ISSN 0882-7729. Retrieved 15 May 2024. - ^ Riding, Alan (25 October 1994). ""Art Looted "
louvre_cleaned_1.txt,25 October 1994,DATE,99147,99162,"82-7729. Retrieved 15 May 2024. - ^ Riding, Alan (25 October 1994). ""Art Looted by Nazis Goes on Show in Paris, See"
louvre_cleaned_1.txt,Art Looted,WORK_OF_ART,99166,99176,"15 May 2024. - ^ Riding, Alan (25 October 1994). ""Art Looted by Nazis Goes on Show in Paris, Seeking Its Owner"
louvre_cleaned_1.txt,The Louvre Abu Dhabi'S,WORK_OF_ART,99294,99316,"imes. ISSN 0362-4331. Retrieved 15 May 2024. - ^ ""The Louvre Abu Dhabi's Unlovely Back Story | Human Rights Watch"". 8 Nove"
louvre_cleaned_1.txt,Unlovely Back Story,ORG,99317,99336,"etrieved 15 May 2024. - ^ ""The Louvre Abu Dhabi's Unlovely Back Story | Human Rights Watch"". 8 November 2017. Retrieved"
louvre_cleaned_1.txt,8 November 2017,DATE,99360,99375,"habi's Unlovely Back Story | Human Rights Watch"". 8 November 2017. Retrieved 15 May 2024. - ^ Merryman, abstract - "
louvre_cleaned_1.txt,Merryman,PERSON,99404,99412,"tch"". 8 November 2017. Retrieved 15 May 2024. - ^ Merryman, abstract - ^ ""Le Louvre se dit ""satisfait"" de la"
louvre_cleaned_1.txt,"Satisfait"" De La Restitution Des Fresques",WORK_OF_ART,99446,99487,"24. - ^ Merryman, abstract - ^ ""Le Louvre se dit ""satisfait"" de la restitution des fresques égyptiennes Culture"". Tempsreel.nouvelobs.com. 9 "
louvre_cleaned_1.txt,9 October 2009,DATE,99535,99549,"es égyptiennes Culture"". Tempsreel.nouvelobs.com. 9 October 2009. Retrieved 21 August 2011. - ^ Breeden, Aurelien "
louvre_cleaned_1.txt,Breeden,PERSON,99581,99588,"om. 9 October 2009. Retrieved 21 August 2011. - ^ Breeden, Aurelien (8 February 2018). ""Art Looted by Nazis"
louvre_cleaned_1.txt,Aurelien,PERSON,99590,99598,"ober 2009. Retrieved 21 August 2011. - ^ Breeden, Aurelien (8 February 2018). ""Art Looted by Nazis Gets a Ne"
louvre_cleaned_1.txt,8 February 2018,DATE,99600,99615," Retrieved 21 August 2011. - ^ Breeden, Aurelien (8 February 2018). ""Art Looted by Nazis Gets a New Space at the Lo"
louvre_cleaned_1.txt,Mnr,ORG,99790,99793,"d 9 December 2022. - ^ National Museums Recovery, MNR works at the musée du Louvre, website louvre.fr. "
louvre_cleaned_1.txt,National Museum Recovery,ORG,100034,100058," 50, 60, 69"" (PDF). Retrieved 21 August 2011. - ^ National Museum Recovery, MNR works at the musée du Louvre, website collec"
louvre_cleaned_1.txt,Rickman,PERSON,100129,100136,"sée du Louvre, website collections.louvre.fr. - ^ Rickman, p. 294 - ^ Nicolai Ouroussoff (16 March 2011). """
louvre_cleaned_1.txt,Nicolai Ouroussoff,PERSON,100149,100167,"te collections.louvre.fr. - ^ Rickman, p. 294 - ^ Nicolai Ouroussoff (16 March 2011). ""Abu Dhabi Guggenheim Faces Prot"
louvre_cleaned_1.txt,16 March 2011,DATE,100169,100182,"e.fr. - ^ Rickman, p. 294 - ^ Nicolai Ouroussoff (16 March 2011). ""Abu Dhabi Guggenheim Faces Protest"". The New Y"
louvre_cleaned_1.txt,Abu Dhabi Guggenheim Faces Protest,ORG,100186,100220,", p. 294 - ^ Nicolai Ouroussoff (16 March 2011). ""Abu Dhabi Guggenheim Faces Protest"". The New York Times. Archived from the original "
louvre_cleaned_1.txt,3 January 2022,DATE,100273,100287,"The New York Times. Archived from the original on 3 January 2022. Retrieved 21 October 2011. - ^ ""Artists urge Gug"
louvre_cleaned_1.txt,21 October 2011,DATE,100299,100314,"ed from the original on 3 January 2022. Retrieved 21 October 2011. - ^ ""Artists urge Guggenheim boycott"". Al Jazeer"
louvre_cleaned_1.txt,Al Jazeera,ORG,100355,100365,"ober 2011. - ^ ""Artists urge Guggenheim boycott"". Al Jazeera. 3 April 2011. - ^ a b c Fixsen, Anna. :What Is F"
louvre_cleaned_1.txt,3 April 2011,DATE,100367,100379," ^ ""Artists urge Guggenheim boycott"". Al Jazeera. 3 April 2011. - ^ a b c Fixsen, Anna. :What Is Frank Gehry Doi"
louvre_cleaned_1.txt,Anna,PERSON,100399,100403,"ott"". Al Jazeera. 3 April 2011. - ^ a b c Fixsen, Anna. :What Is Frank Gehry Doing About Labor Condition"
louvre_cleaned_1.txt,Joint Statement On Workers' Rights,WORK_OF_ART,100516,100550,"i?"", Architectural Record, 25 September 2014 - ^ ""Joint Statement on Workers' Rights"". Solomon R. Guggenheim Foundation. 22 September "
louvre_cleaned_1.txt,Solomon R. Guggenheim Foundation,PERSON,100553,100585,"er 2014 - ^ ""Joint Statement on Workers' Rights"". Solomon R. Guggenheim Foundation. 22 September 2010. Archived from the original on"
louvre_cleaned_1.txt,22 September 2010,DATE,100587,100604,"rkers' Rights"". Solomon R. Guggenheim Foundation. 22 September 2010. Archived from the original on 3 July 2014. Retri"
louvre_cleaned_1.txt,3 July 2014,DATE,100636,100647," 22 September 2010. Archived from the original on 3 July 2014. Retrieved 8 October 2014. - ^ Carrick, Glenn and"
louvre_cleaned_1.txt,8 October 2014,DATE,100659,100673,"hived from the original on 3 July 2014. Retrieved 8 October 2014. - ^ Carrick, Glenn and David Batty. ""In Abu Dhab"
louvre_cleaned_1.txt,Carrick,PERSON,100679,100686,"nal on 3 July 2014. Retrieved 8 October 2014. - ^ Carrick, Glenn and David Batty. ""In Abu Dhabi, they call "
louvre_cleaned_1.txt,Glenn,PERSON,100688,100693,"July 2014. Retrieved 8 October 2014. - ^ Carrick, Glenn and David Batty. ""In Abu Dhabi, they call it Happ"
louvre_cleaned_1.txt,David Batty,PERSON,100698,100709," Retrieved 8 October 2014. - ^ Carrick, Glenn and David Batty. ""In Abu Dhabi, they call it Happiness Island. Bu"
louvre_cleaned_1.txt,22 December 2013,DATE,100826,100842," workers, it is a place of misery"", The Observer, 22 December 2013, accessed 30 June 2014; Batty, David. ""Conditions"
louvre_cleaned_1.txt,30 June 2014,DATE,100853,100865,"misery"", The Observer, 22 December 2013, accessed 30 June 2014; Batty, David. ""Conditions for Abu Dhabi's migran"
louvre_cleaned_1.txt,Batty,GPE,100867,100872,"bserver, 22 December 2013, accessed 30 June 2014; Batty, David. ""Conditions for Abu Dhabi's migrant worke"
louvre_cleaned_1.txt,David,PERSON,100874,100879,", 22 December 2013, accessed 30 June 2014; Batty, David. ""Conditions for Abu Dhabi's migrant workers 'sha"
louvre_cleaned_1.txt,1 December 2014,DATE,100985,101000," west'"", The Observer, 22 December 2013, accessed 1 December 2014; Batty, David. ""Campaigners criticise UAE for fai"
louvre_cleaned_1.txt,Uae,ORG,101039,101042,"cember 2014; Batty, David. ""Campaigners criticise UAE for failing to tackle exploitation of migrant wor"
louvre_cleaned_1.txt,June 2014,DATE,101143,101152,"ers"", The Observer, 22 December 2013, accessed 30 June 2014 - ^ Rosenbaum, Lee. ""Guardian Exposé: Substandard"
louvre_cleaned_1.txt,Rosenbaum,ORG,101157,101166,"rver, 22 December 2013, accessed 30 June 2014 - ^ Rosenbaum, Lee. ""Guardian Exposé: Substandard Conditions Re"
louvre_cleaned_1.txt,Lee,PERSON,101168,101171,"cember 2013, accessed 30 June 2014 - ^ Rosenbaum, Lee. ""Guardian Exposé: Substandard Conditions Reporte"
louvre_cleaned_1.txt,Guardian Exposé: Substandard Conditions Reportedly Persist,WORK_OF_ART,101174,101232," 2013, accessed 30 June 2014 - ^ Rosenbaum, Lee. ""Guardian Exposé: Substandard Conditions Reportedly Persist for Some Abu Dhabi Construction Workers (plus Gug"
louvre_cleaned_1.txt,Some Abu Dhabi Construction Workers,ORG,101237,101272,"sé: Substandard Conditions Reportedly Persist for Some Abu Dhabi Construction Workers (plus Guggenheim's, TDIC's reactions) updated"", C"
louvre_cleaned_1.txt,Guggenheim,ORG,101279,101289,"ist for Some Abu Dhabi Construction Workers (plus Guggenheim's, TDIC's reactions) updated"", CultureGrrl, ArtsJ"
louvre_cleaned_1.txt,Culturegrrl,ORG,101321,101332,"s (plus Guggenheim's, TDIC's reactions) updated"", CultureGrrl, ArtsJournal.com, 24 December 2013 - ^ Rosenbaum,"
louvre_cleaned_1.txt,Artsjournal.Com,ORG,101334,101349,"nheim's, TDIC's reactions) updated"", CultureGrrl, ArtsJournal.com, 24 December 2013 - ^ Rosenbaum, Lee. ""'Satellite"
louvre_cleaned_1.txt,24 December 2013,DATE,101351,101367,"eactions) updated"", CultureGrrl, ArtsJournal.com, 24 December 2013 - ^ Rosenbaum, Lee. ""'Satellite Museums' Panel: M"
louvre_cleaned_1.txt,'Satellite Museums' Panel: My Interchange,WORK_OF_ART,101389,101430,"ournal.com, 24 December 2013 - ^ Rosenbaum, Lee. ""'Satellite Museums' Panel: My Interchange with Guggenheim's Richard Armstrong on Abu Dhabi "
louvre_cleaned_1.txt,Abu Dhabi Human-Rights Concerns,ORG,101470,101501,"nterchange with Guggenheim's Richard Armstrong on Abu Dhabi Human-Rights Concerns"", CultureGrrl, ArtsJournal.com, 24 April 2014 - ^"
louvre_cleaned_1.txt,24 April 2014,DATE,101534,101547,"n-Rights Concerns"", CultureGrrl, ArtsJournal.com, 24 April 2014 - ^ Kaminer, Ariel and Sean O'Driscoll. ""Workers "
louvre_cleaned_1.txt,Ariel,PERSON,101561,101566,"Grrl, ArtsJournal.com, 24 April 2014 - ^ Kaminer, Ariel and Sean O'Driscoll. ""Workers at N.Y.U.'s Abu Dha"
louvre_cleaned_1.txt,Sean O'Driscoll,PERSON,101571,101586,"Journal.com, 24 April 2014 - ^ Kaminer, Ariel and Sean O'Driscoll. ""Workers at N.Y.U.'s Abu Dhabi Site Faced Harsh "
louvre_cleaned_1.txt,N.Y.U.,ORG,101600,101606,"^ Kaminer, Ariel and Sean O'Driscoll. ""Workers at N.Y.U.'s Abu Dhabi Site Faced Harsh Conditions"", The New"
louvre_cleaned_1.txt,Abu Dhabi Site Faced Harsh Conditions,ORG,101609,101646,", Ariel and Sean O'Driscoll. ""Workers at N.Y.U.'s Abu Dhabi Site Faced Harsh Conditions"", The New York Times, 18 May 2014 - ^ Rosenbaum, "
louvre_cleaned_1.txt,18 May 2014,DATE,101669,101680,"Site Faced Harsh Conditions"", The New York Times, 18 May 2014 - ^ Rosenbaum, Lee. ""Guggenheim Abu Dhabi Still S"
louvre_cleaned_1.txt,Guggenheim Abu Dhabi,PERSON,101702,101722," New York Times, 18 May 2014 - ^ Rosenbaum, Lee. ""Guggenheim Abu Dhabi Still Stalled, as Monitoring Report Is Issued on "
louvre_cleaned_1.txt,Monitoring Report Is,ORG,101741,101761,"aum, Lee. ""Guggenheim Abu Dhabi Still Stalled, as Monitoring Report Is Issued on Saadiyat Island Labor Conditions"", Cult"
louvre_cleaned_1.txt,Saadiyat Island Labor Conditions,ORG,101772,101804," Still Stalled, as Monitoring Report Is Issued on Saadiyat Island Labor Conditions"", CultureGrrl, ArtsJournal.com, 4 February 2016 W"
louvre_cleaned_1.txt,February 2016,DATE,101839,101852,"abor Conditions"", CultureGrrl, ArtsJournal.com, 4 February 2016 Works cited [edit]- Alderson, William T.; Alexand"
louvre_cleaned_1.txt,Edit]- Alderson,PERSON,101866,101881,"rl, ArtsJournal.com, 4 February 2016 Works cited [edit]- Alderson, William T.; Alexander, Edward (1996). Museums in"
